post_title,listing_category,_address,_phone,_whatsapp,_email,_website,_instagram,_facebook,_thumbnail_id,_gallery,_geolocation_lat,_geolocation_long,post_content
SYRAH Restaurante - Las Paredes,Gastronomía,"Domicilio  El Chañaral 2000,  Las Paredes",2604802010,2604802010,,,https://www.instagram.com/syrah.resto/?gad_source=1&gclid=Cj0KCQjw3vO3BhCqARIsAEWblcDFWPb93sIYZu5aUHw3SRF4vk4uDEcq2sI5xMSfaIBcqSuX1yDuW5waAlZaEALw_wcB,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/10/syrha.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/10/syrha.png,-34.56411,-68.46156,SYRAH Restaurante - Las Paredes en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2024/10/02/syrah-restaurante-las-paredes/
PARRILLA LO DEL TURCO - Ciudad,Gastronomía,Domicilio  Callao 600 – Ciudad,2604677105,2604677105,,,https://www.instagram.com/parrillalodelturco/?__d=11,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/10/los-del-turco.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/10/los-del-turco.png,-34.611168,-68.337523,PARRILLA LO DEL TURCO - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2024/10/02/parrilla-lo-del-turco-ciudad/
PARRILLA AL CAR,Gastronomía,Domicilio   Ruta Nacional 143 – Salto de Las Rosas- San Rafael,2604560049,2604560049,,,,https://www.facebook.com/profile.php?id=100056740227713,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/10/al-car.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/10/al-car.png,-34.721113958506,-68.232382491739,PARRILLA AL CAR en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2024/10/02/parrilla-al-car/
MANO NEGRA (Resto Bar),Gastronomía,Domicilio  Lago chico Valle Grande  antes de subir caracoles a la derecha,2604010510,2604010510,,,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/10/mano-negra.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/10/mano-negra.png,-34.611168,-68.337523,MANO NEGRA (Resto Bar) en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2024/10/02/mano-negra-resto-bar/
LLAMATIVO Resto /Bar -Cañada Seca,Gastronomía,Domicilio  Ruta 143 El Tropezón,2604405557,2604405557,,,https://www.instagram.com/llamativorestobar/?hl=es-la,https://www.facebook.com/p/Llamativo-Resto-Bar-100083025745805/,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/10/llamativo.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/10/llamativo.png,-34.69056,-68.26538,LLAMATIVO Resto /Bar -Cañada Seca en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2024/10/02/llamativo-resto-bar-canada-seca/
LA ALICIA (Restaurante & Hotel de campo),Gastronomía,"Domicilio  Goudge, San Rafael",2604545545,2604545545,,,https://www.instagram.com/hotel_laalicia/?hl=es,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/10/la-alicia.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/10/la-alicia.png,-34.611168,-68.337523,LA ALICIA (Restaurante & Hotel de campo) en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2024/10/02/la-alicia-restaurante-hotel-de-campo/
KYLO Restó,Gastronomía,Domicilio  Day 235 – Ciudad,2604607528,2604607528,,,https://www.instagram.com/kylo.san.rafael/?hl=en,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/10/kilo.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/10/kilo.png,-34.61315998091,-68.331804009309,KYLO Restó en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2024/10/01/kylo-resto/
FIGO RESTAURANTE - Rama Caída,Gastronomía,"Domicilio  Ruta 143 Km 513,4 entre Cubillos y Perdiguez,  Rama Caída",2604504455,2604504455,,,https://www.instagram.com/figorestaurante/,https://www.facebook.com/profile.php?id=61561858143034,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/10/figo-rs.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/10/figo-rs.png,-34.7012098,-68.3655222,FIGO RESTAURANTE - Rama Caída en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2024/10/01/figo-restaurante-rama-caida/
SANTAGUCHERIA - Sandwicheria,Gastronomía,Domicilio  Av. H. Yrigoyen 2468   – Las Paredes,,,,,https://www.instagram.com/santagucheria/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/09/santag.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/09/santag.png,-34.56411,-68.46156,SANTAGUCHERIA - Sandwicheria en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2024/09/29/santagucheria-sandwicheria/
MIKELINO´S - Pizzería,Gastronomía,Domicilio  Av. H. Yrigoyen 1663   -Ciudad,2604225441,2604225441,,,https://www.instagram.com/mikelinosoficial/?hl=es,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/09/mikelinos.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/09/mikelinos.png,-34.609427980431,-68.350244028657,MIKELINO´S - Pizzería en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2024/09/29/mikelinos-pizzeria/
AFTER HOUSE - Minutas - Hamburguesas,Gastronomía,Domicilio  Chile 1590 – Ciudad,2604314257,2604314257,,,https://www.instagram.com/afterhouse.sr/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/09/after-house.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/09/after-house.png,-34.611168,-68.337523,AFTER HOUSE - Minutas - Hamburguesas en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2024/09/28/hafter-house-minutas-pizzas/
SR. CAFE (Café- Bar),Gastronomía,Domicilio  San Martín esq. H. Yrigoyen – Ciudad,2604429107,2604429107,,,,https://www.facebook.com/Sr.cafeSR/?paipv=0&eav=Afak9LSFxaW4qatHySQ6zOMeujDbG4E1B7DmVbUmhh-PnurVg3MX3__cljWmgURHSPM&_rdr,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/09/se-cafe.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/09/se-cafe.png,-34.616057311472,-68.329997122441,SR. CAFE (Café- Bar) en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2024/09/28/sr-cafe-cafe-bar-2/
RISTTRETO Café,Gastronomía,Domicilio  Pellegrini 40    – Ciudad,2604557559,2604557559,,,https://www.instagram.com/ristretto.cafe.bar/?hl=es-la,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/09/ristr.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/09/ristr.png,-34.6152080375,-68.330841669579,RISTTRETO Café en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2024/09/28/risttreto-cafe/
PASTELLA- Café - Pastelería,Gastronomía,Domicilio  Av. San Martín 435 – Ciudad,2604342496,2604342496,,,https://www.instagram.com/pastella.sr/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/09/pastella.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/09/pastella.png,-34.6118205,-68.3276005,PASTELLA- Café - Pastelería en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2024/09/28/pastella-cafe-pasteleria/
PARADOR MILLCAYAC - Valle Grande,Gastronomía,Domicilio  R. Provincial 173 km. 19- Valle Grande,2604408014,2604408014,,,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/09/milca-2.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/09/milca-2.png,-34.878395637998,-68.556080996361,PARADOR MILLCAYAC - Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2024/09/28/parador-millcayac-valle-grande/
OLULA - Café de especialidad,Gastronomía,"Domicilio    República de Siria 96,  Ciudad",,,,,https://www.instagram.com/olula.sr/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/09/olula-san-rfael.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/09/olula-san-rfael.png,-34.611997796283,-68.345654276119,OLULA - Café de especialidad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2024/09/28/olula-cafe-de-especialidad/
FUNEZ UN BAR - Café - Bar,Gastronomía,"Domicilio   Dean Funes 890, Ciudad de San Rafael.",2604310229,2604310229,,,https://www.instagram.com/funez.unbar/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/09/funez-un-bar.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/09/funez-un-bar.png,-34.615316289537,-68.365412249223,FUNEZ UN BAR - Café - Bar en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2024/09/27/funez-un-bar-cafe-bar/
FRAMBUESA- Café - Pastelería,Gastronomía,Domicilio         Jose Hernández 2477 – Ciudad,2613895474,2613895474,,,https://www.instagram.com/frambuesa.cake/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/09/frambuesa.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/09/frambuesa.png,-34.611168,-68.337523,FRAMBUESA- Café - Pastelería en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2024/09/27/frambuesa-cafe-pasteleria/
PARADOR EL DESVIO- El Desvio,Gastronomía,Ubicación  Ruta Nacional 144 y Ruta Provincial 180- Desvio El Nihuil,2604350203,2604350203,,,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/09/el-desvio-el-nihuil.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/09/el-desvio-el-nihuil.png,-34.858365014595,-68.694588117625,PARADOR EL DESVIO- El Desvio en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2024/09/27/parador-el-desvio-el-desvio/
BAKO Café - Restó - Valle Grande,Gastronomía,"Domicilio    Ruta 173 Km 14,5 Valle Grande, San Rafael.",,,,,https://www.instagram.com/bako.resto/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/09/bako-cafe-resto.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/09/bako-cafe-resto.png,-34.878395637998,-68.556080996361,BAKO Café - Restó - Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2024/09/26/bako-cafe-resto-valle-grande/
SUTER PETIT RESTO - Cocina de Autor,Gastronomía,Ubicación  Av. Hipólito Yrigoyen 3003 – Las Paredes,2604808681,2604808681,,https://linktr.ee/suterpetitresto,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/08/Imagen-de-WhatsApp-2024-08-26-a-las-10.16.11_0e3cc3f6.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/08/Imagen-de-WhatsApp-2024-08-26-a-las-10.16.11_0e3cc3f6.jpg,-34.56411,-68.46156,SUTER PETIT RESTO - Cocina de Autor en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2024/08/26/suter-petit-resto-cocina-de-autor/
HOGAREÑO&#8217;S 🏡-Restaurante y Comidas para llevar,Gastronomía,"Domicilio  Ruta Nacional 143, km498, Salto de las Rosas- San Rafael",2604560330,2604560330,,,https://www.instagram.com/hogarenos.sr?utm_source=qr&igsh=cmVpc282ZzBpNjQ2,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/07/41d6b659-32cb-4599-b9dc-358a757899b2.jpeg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/07/41d6b659-32cb-4599-b9dc-358a757899b2.jpeg,-34.721113958506,-68.232382491739,HOGAREÑO&#8217;S 🏡-Restaurante y Comidas para llevar en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2024/07/03/hogarenos-%f0%9f%8f%a1-restaurante-y-comidas-para-llevar/
EL MATUNGO Restaurante,Gastronomía,"Domicilio  Los Andes 263, Villa 25 de Mayo, San Rafael.",5492604502558,5492604502558,,,https://www.instagram.com/elmatungo.sr/,https://www.facebook.com/elmatungosr/,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/06/el-matungo-2.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/06/el-matungo-2.png,-34.584836711217,-68.547791812207,EL MATUNGO Restaurante en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2024/06/19/el-matungo-restaurante/
TOSCANA Restó - Ciudad,Gastronomía,Domicilio  Castelli 19 Ciudad,2604406178,2604406178,,,https://www.instagram.com/toscana_resto/?locale=zh-hans,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/06/a9d1d773-0659-4702-82f2-70138da80293.jpeg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/06/a9d1d773-0659-4702-82f2-70138da80293.jpeg,-34.61281,-68.33858,TOSCANA Restó - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2024/06/13/toscana-resto-ciudad/
EL CAMINO DEL VINO - Wine Bar & Chill Out,Gastronomía,Domicilio  Coronel Suárez 475- Ciudad de San Rafael,2604414300,2604414300,,https://linktr.ee/elcaminodelvino?utm_source=linktree_profile_share,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/02/el-camino-del-vino-restaurante.jpeg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/02/el-camino-del-vino-restaurante.jpeg,-34.615657,-68.336268,EL CAMINO DEL VINO - Wine Bar & Chill Out en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2024/02/23/el-camino-del-vino-wine-bar-chill-out/
BODEGA FOW & Restó - Cuadro Benegas,Gastronomía,DOMICILIO  Calle Mercado 1405 – Cuadro Benegas,5492604606882,5492604606882,,https://linktr.ee/fowines,https://www.instagram.com/fowines.fow/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/02/WhatsApp-Image-2025-09-17-at-13.23.09.jpeg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2024/02/WhatsApp-Image-2025-09-17-at-13.23.09.jpeg,-34.6400686,-68.466892,BODEGA FOW & Restó - Cuadro Benegas en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2024/02/09/bodega-fow-resto-cuadro-benegas/
CASA MADRE Restaurante- Casa de Té,Gastronomía,Domicilio  Avenida  Hipólito Yrigoyen 5814 – LAS PAREDES,2613895474,2613895474,,,https://www.instagram.com/casamadre2024/,https://www.facebook.com/people/Frambuesa-pasteler%C3%ADa-cafe-resto/100051045673835/?locale=es_ES,https://sanrafaelturismo.gov.ar/wp-content/uploads/2023/12/casa-madre.jpeg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2023/12/casa-madre.jpeg,-34.56411,-68.46156,CASA MADRE Restaurante- Casa de Té en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2023/12/15/frambuesa-cafe-resto/
OPORTO RESTAURANTE -Ciudad,Gastronomía,Avenida Balloffet 124,2604671861,2604671861,,,https://www.instagram.com/oporto.sr/?hl=es,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2023/12/oporto.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2023/12/oporto.png,-34.611168,-68.337523,OPORTO RESTAURANTE -Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2023/12/12/oporto-restaurante-ciudad/
PAPRIKA RESTAURANTE & EVENTOS - VALLE GRANDE,Gastronomía,Ruta Provincial 173 km. 27600,2604624765,2604624765,,https://paprikamendoza.ar/,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2023/06/Paprika-RestauranteEventos.jpeg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2023/06/Paprika-RestauranteEventos.jpeg,-34.8180878,-68.491366,PAPRIKA RESTAURANTE & EVENTOS - VALLE GRANDE en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2023/06/21/paprika-restaurante-eventos-valle-grande/
BARRICAS BODEGON MENDOCINO - Parrilla,Gastronomía,Domicilio  Avda. Hipólito Yrigoyen 4041 – Las Paredes,2604126964,2604126964,,,https://www.instagram.com/barricasbodegonmendocino/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2023/01/barricas-del-bodeg.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2023/01/barricas-del-bodeg.png,-34.56411,-68.46156,BARRICAS BODEGON MENDOCINO - Parrilla en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2023/01/24/barricas-de-fuego-parrilla-las-paredes/
BLAXON Steak House & Bar - RESTAURANTE - Ciudad,Gastronomía,Cuba 17 Shopping -Local 1 y 5,,,,,https://www.instagram.com/blaxonrestaurante/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2023/01/273575901_114536057807663_6765073054358622636_n.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2023/01/273575901_114536057807663_6765073054358622636_n.jpg,-34.60621,-68.35777,BLAXON Steak House & Bar - RESTAURANTE - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2023/01/23/blaxon-restaurante-ciudad/
ENCUENTRO`S Café Resto Bar - Ciudad,Gastronomía,Paseo de Los Niños 30- Parque Hipólito Yrigoyen- Ciudad,,,,,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2023/01/encuentro-cafe-resto.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2023/01/encuentro-cafe-resto.png,-34.610593986982,-68.348043024702,ENCUENTRO`S Café Resto Bar - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2023/01/20/encuentros-cafe-resto-bar-ciudad/
MISS OLIVOS - (Visitas Guiadas- Venta de Productos) - Cuadro Benegas,Gastronomía,"Domicilio  Ruta 144 km 674,5 – Cuadro Benegas",2604510000,2604510000,,https://www.missolivos.com.ar/Instagram:,https://www.instagram.com/miss.olivos/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/08/6faf727a-7e8c-4525-8ee1-fb5a3b79d972.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/08/6faf727a-7e8c-4525-8ee1-fb5a3b79d972.jpg,-34.638735793026,-68.466797731011,MISS OLIVOS - (Visitas Guiadas- Venta de Productos) - Cuadro Benegas en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/08/12/miss-olivos-cuadro-benegas/
MOSTAZA - Ciudad,Gastronomía,Avenida Hipólito Yrigoyen 1530 – Ciudad,,,,http://www.mostazaweb.com.ar,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/07/mostaza.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/07/mostaza.png,-34.6155874,-68.3318188,MOSTAZA - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/07/28/mostaza-ciudad/
S&M Drinks - Ciudad,Gastronomía,Av. Moreno y Belgrano – Ciudad,,,,,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/05/WhatsApp-Image-2022-05-26-at-12.04.33-PM.jpeg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/05/WhatsApp-Image-2022-05-26-at-12.04.33-PM.jpeg,-34.6110010122,-68.334545981295,S&M Drinks - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/05/26/sm-drinks-ciudad/
Big Bon - Ciudad,Gastronomía,Av. Hipólito Yrigoyen 1625 – Ciudad,,,,,https://www.instagram.com/bigbonresto/,https://www.facebook.com/Big-bon-100443642467974/,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/05/big-bon.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/05/big-bon.jpg,-34.6155874,-68.3318188,Big Bon - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/05/23/big-bon-ciudad/
Corbo Wine Bar - Ciudad,Gastronomía,Domicilio  Av. Hipólito Yrigoyen 1600 – Ciudad,,,,,https://www.instagram.com/corbo.winebar/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/05/corbo.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/05/corbo.jpg,-31.267373507744,-61.495238034807,Corbo Wine Bar - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/05/23/corbo-wine-bar-ciudad/
LA POSTA DEL CHOLO (Restó) - Valle Grande - (1),Gastronomía,Ruta Prov. N  173 km 18 – Valle Grande,,,,,https://www.instagram.com/postadelcholo/,https://www.facebook.com/laposta.delcholo,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/05/la-posta-del-cholo-cabanas-1.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/05/la-posta-del-cholo-cabanas-1.jpg,-34.611168,-68.337523,LA POSTA DEL CHOLO (Restó) - Valle Grande - (1) en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/05/12/la-posta-del-cholo-resto-valle-grande-1/
VENAMI (Café)- Ciudad,Gastronomía,Maza y E. Civit  – Ciudad,,,,,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/venami.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/venami.png,-34.620093114032,-68.32615712114,VENAMI (Café)- Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/venami-cafe/
TABERNA MOSCU Coffee Bar - Ciudad,Gastronomía,Pellegrini 153 – Ciudad,2604396777,2604396777,,,https://www.instagram.com/moscu.sr/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/moscu.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/moscu.jpg,-34.6141129,-68.3304274,TABERNA MOSCU Coffee Bar - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/taberna-moscu-coffee-bar/
